base_strategy,strategy_name,lot_size,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,n_trades,profit_factor,avg_win,avg_loss,expectancy,gross_pnl,net_pnl,total_commission,template,params,category
MomentumBurst_T1.2_SL15_TP30_CD120,MomentumBurst_L30_T1.2_SL15_TP30_CD120,0.01,0.40208082147981,0.6462600220354742,9.699309856957973,0.0539061999999998,0.0055577356322243,0.4909197422378442,58038,1.0721571543956083,0.2811219991576585,-0.2528486427942863,0.0092880871153386,597.1000000000192,539.0620000000192,58.038000000000025,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 30, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP30_CD30,MomentumBurst_L30_T1.2_SL15_TP30_CD30,0.1,0.5929900300694853,0.9532840044828074,14.517135170919396,1.5282530000000938,0.1052723544974271,0.4903333381946166,205707,1.108715722158371,1.5451925841471268,-1.3408111253123762,0.0742927075889484,17339.5999999998,15282.529999999795,2057.070000000001,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 30, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP30_CD60,MomentumBurst_L30_T1.2_SL15_TP30_CD60,0.1,0.3843089339824618,0.6147641797680072,9.583343109684751,0.7191529999999257,0.0750419756205079,0.4882268054173725,111567,1.0688051226809814,2.050886726638511,-1.8305737604427617,0.0644592935186868,8307.199999999342,7191.529999999342,1115.6700000000003,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 30, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP40,MomentumBurst_L30_T1.2_SL15_TP40,0.1,0.3867551972176252,0.6206116652431375,9.69403427736524,0.7259639999999253,0.0748877071432469,0.4882311815427639,111566,1.0694600960663476,2.052045162474751,-1.83051807482136,0.0650703619382189,8375.299999999346,7259.639999999346,1115.6600000000003,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 40}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP40_CD120,MomentumBurst_L30_T1.2_SL15_TP40_CD120,0.01,0.4065317213110312,0.6563751398491198,9.857858826146591,0.0547642999999996,0.0055553950371803,0.4909438709566236,58027,1.0733194908363888,0.2814136478517272,-0.2528612681539654,0.0094377272648942,605.6700000000187,547.6430000000187,58.02700000000002,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 40, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP40_CD30,MomentumBurst_L30_T1.2_SL15_TP40_CD30,0.1,0.5937373888356766,0.9570064676703912,14.609231269083695,1.5340950000000944,0.1050086052951035,0.49033324420894,205705,1.1091362048605842,1.545724539974619,-1.340763727930868,0.0745774288422732,17397.999999999796,15340.949999999795,2057.050000000001,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 40, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP40_CD60,MomentumBurst_L30_T1.2_SL15_TP40_CD60,0.1,0.3867551972176252,0.6206116652431375,9.69403427736524,0.7259639999999253,0.0748877071432469,0.4882311815427639,111566,1.0694600960663476,2.052045162474751,-1.83051807482136,0.0650703619382189,8375.299999999346,7259.639999999346,1115.6600000000003,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 40, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP50,MomentumBurst_L30_T1.2_SL15_TP50,0.1,0.3883819065230183,0.6238683526988489,9.737794619339809,0.7287009999999257,0.0748322416404926,0.4882349250172554,111559,1.0697535664536952,2.0517915435034,-1.8298171372521608,0.0653197859428584,8402.599999999344,7287.009999999344,1115.5900000000006,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP50_CD120,MomentumBurst_L30_T1.2_SL15_TP50_CD120,0.01,0.4088063518917001,0.6625377376252755,9.947463748536872,0.0552485999999993,0.0055540388381033,0.4909347856059561,58024,1.0739824510518392,0.281551779821667,-0.2528200284379438,0.0095216806838553,610.5100000000191,552.4860000000191,58.02400000000002,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP50_CD30,MomentumBurst_L30_T1.2_SL15_TP50_CD30,0.1,0.5936897394232863,0.9583689681328624,14.639542532904072,1.5362670000000929,0.1049395496168786,0.4903331502214357,205703,1.1092925179650353,1.5459323042146271,-1.3407544830217486,0.0746837430664589,17419.699999999793,15362.669999999793,2057.0300000000007,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP50_CD60,MomentumBurst_L30_T1.2_SL15_TP50_CD60,0.1,0.3883819065230183,0.6238683526988489,9.737794619339809,0.7287009999999257,0.0748322416404926,0.4882349250172554,111559,1.0697535664536952,2.0517915435034,-1.8298171372521608,0.0653197859428584,8402.599999999344,7287.009999999344,1115.5900000000006,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP30,MomentumBurst_L30_T1.2_SL20_TP30,0.1,0.3845403845989695,0.6121332087638302,9.748353789179816,0.7200499999999258,0.0738637533651215,0.4882563872702823,111550,1.068923268363299,2.050339667676484,-1.8300998510992448,0.0645495293590255,8315.999999999342,7200.4999999993415,1115.5000000000005,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP30_CD120,MomentumBurst_L30_T1.2_SL20_TP30_CD120,0.01,0.3962816329791852,0.630981343819516,9.593250366721634,0.0531961999999999,0.00554516956886,0.49084451187972,57998,1.0712356246417905,0.2810033019530703,-0.2528831696579744,0.0091720748991347,589.960000000019,531.962000000019,57.99800000000002,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 30, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP30_CD30,MomentumBurst_L30_T1.2_SL20_TP30_CD30,0.1,0.5915270328220682,0.9469064790244134,14.587937078763664,1.5253990000000937,0.1045657786816675,0.4903476405073383,205701,1.1085108129595014,1.5449338224359286,-1.340911137395553,0.0741561295278088,17310.999999999796,15253.989999999794,2057.010000000001,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 30, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP30_CD60,MomentumBurst_L30_T1.2_SL20_TP30_CD60,0.1,0.3845403845989695,0.6121332087638302,9.748353789179816,0.7200499999999258,0.0738637533651215,0.4882563872702823,111550,1.068923268363299,2.050339667676484,-1.8300998510992448,0.0645495293590255,8315.999999999342,7200.4999999993415,1115.5000000000005,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 30, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP40,MomentumBurst_L30_T1.2_SL20_TP40,0.1,0.3875450525092794,0.6188972020905195,9.874550363332546,0.7278719999999259,0.0737119132738189,0.4882651414637645,111548,1.069682076102181,2.0514982098595373,-1.829899094301287,0.0652519094918719,8394.199999999344,7278.719999999344,1115.4800000000005,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 40}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP40_CD120,MomentumBurst_L30_T1.2_SL20_TP40_CD120,0.01,0.4019298235327176,0.6434858020416976,9.777200283353713,0.0541933999999995,0.0055428341886651,0.4908598627254855,57986,1.072603527219527,0.281285423180972,-0.2528297598482534,0.0093459455730697,599.9200000000187,541.9340000000187,57.98600000000002,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 40, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP40_CD30,MomentumBurst_L30_T1.2_SL20_TP40_CD30,0.1,0.5922786231604784,0.95061010351831,14.680581493749944,1.5312410000000936,0.1043038384175721,0.4903475466579808,205699,1.1089312791648522,1.5454657756979688,-1.3408637382553552,0.0744408577581795,17369.399999999798,15312.409999999796,2056.9900000000007,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 40, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP40_CD60,MomentumBurst_L30_T1.2_SL20_TP40_CD60,0.1,0.3875450525092794,0.6188972020905195,9.874550363332546,0.7278719999999259,0.0737119132738189,0.4882651414637645,111548,1.069682076102181,2.0514982098595373,-1.829899094301287,0.0652519094918719,8394.199999999344,7278.719999999344,1115.4800000000005,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 40, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP50,MomentumBurst_L30_T1.2_SL20_TP50,0.1,0.38825241359153,0.6205223221524035,9.8901576183205,0.7289769999999262,0.0737073187437954,0.4882690980160117,111543,1.069806527355631,2.051263610157349,-1.8295059565522136,0.0653538993930534,8405.199999999342,7289.769999999342,1115.4300000000003,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP50_CD120,MomentumBurst_L30_T1.2_SL20_TP50_CD120,0.01,0.4037074923734746,0.6485749867993776,9.85543393351167,0.0546136999999995,0.0055414810112313,0.4908507666040046,57983,1.0731747545576062,0.2814236674747902,-0.2528101754623665,0.0094189158891402,604.1200000000189,546.1370000000188,57.98300000000002,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP50_CD30,MomentumBurst_L30_T1.2_SL20_TP50_CD30,0.1,0.5922337350976612,0.9519659785308106,14.711078132284596,1.5334130000000925,0.1042352563293712,0.4903474528067983,205697,1.1090875861883496,1.5456735373724748,-1.340854493771106,0.0745471737555716,17391.099999999795,15334.129999999794,2056.970000000001,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL20_TP50_CD60,MomentumBurst_L30_T1.2_SL20_TP50_CD60,0.1,0.38825241359153,0.6205223221524035,9.8901576183205,0.7289769999999262,0.0737073187437954,0.4882690980160117,111543,1.069806527355631,2.051263610157349,-1.8295059565522136,0.0653538993930534,8405.199999999342,7289.769999999342,1115.4300000000003,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 20, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL30_TP50,MomentumBurst_L30_T1.2_SL30_TP50,0.1,0.3822140914256082,0.6035358837864483,9.75313595767438,0.7198949999999262,0.0738116440828929,0.4882861881920473,111535,1.0688888540141293,2.051006959108347,-1.8309727721904965,0.064544313444204,8314.29999999934,7198.94999999934,1115.3500000000004,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 30, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.2_SL30_TP50_CD120,MomentumBurst_L30_T1.2_SL30_TP50_CD120,0.01,0.3948478957447928,0.6257048558331311,9.676797399337303,0.0535780999999997,0.0055367595071969,0.490883058186272,57969,1.0717230871257608,0.2813436182175993,-0.2531133060007449,0.0092425434283844,593.7500000000183,535.7810000000183,57.96900000000002,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 30, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL30_TP50_CD30,MomentumBurst_L30_T1.2_SL30_TP50_CD30,0.1,0.586626827882798,0.9320707998085922,14.585965861108154,1.5235870000000955,0.1044556812012408,0.4903521267131113,205693,1.1083153037336737,1.5456572346374249,-1.341799753889595,0.0740709212272648,17292.799999999796,15235.869999999795,2056.930000000001,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 30, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL30_TP50_CD60,MomentumBurst_L30_T1.2_SL30_TP50_CD60,0.1,0.3822140914256082,0.6035358837864483,9.75313595767438,0.7198949999999262,0.0738116440828929,0.4882861881920473,111535,1.0688888540141293,2.051006959108347,-1.8309727721904965,0.064544313444204,8314.29999999934,7198.94999999934,1115.3500000000004,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 30, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP20,MomentumBurst_L10_T1.5_SL10_TP20,0.1,0.8269272556394213,1.1644844899713278,17.433392548517876,4.476933000000982,0.2568021678822115,0.4622402405555174,742947,1.1618929821831494,0.9356062547318134,-0.6921599040865826,0.0602591167337633,52198.79999999922,44769.329999999216,7429.470000000004,MomentumBurst,"{'L': 10, 'T': 1.5, 'SL': 10, 'TP': 20}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP20_CD120,MomentumBurst_L30_T1.5_SL10_TP20_CD120,0.01,0.2814444604831757,0.4539288613469149,4.677915002546126,0.0363106000000003,0.0077621333393695,0.4941095692396646,55344,1.0492435389774288,0.2829219629927591,-0.2633644546038997,0.0065608918762649,418.4500000000074,363.1060000000074,55.34400000000002,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 10, 'TP': 20, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP20_CD30,MomentumBurst_L50_T1.5_SL10_TP20_CD30,0.1,0.4533741210460727,0.6782100084920141,9.286656353125178,1.0528010000000092,0.1133670677547702,0.5064470040392994,170079,1.081250863887719,1.6265224760843258,-1.5435966072215657,0.0619007049665133,12228.799999999592,10528.009999999593,1700.7900000000004,MomentumBurst,"{'L': 50, 'T': 1.5, 'SL': 10, 'TP': 20, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP20_CD60,MomentumBurst_L30_T1.5_SL10_TP20_CD60,0.1,0.3922460523346555,0.6120985649876483,8.650950696601434,0.6927529999999468,0.0800782508530649,0.500895179876752,101097,1.0696795248596114,2.100108809415656,-1.9703492013159425,0.0685235961502277,7938.499999999587,6927.529999999587,1010.9700000000004,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 10, 'TP': 20, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP30,MomentumBurst_L10_T1.5_SL10_TP30,0.1,0.8264700089119101,1.165644535318636,17.457349713768057,4.480945000000983,0.2566795689764412,0.4622396306540949,742935,1.1620480008632996,0.9356900417571776,-0.6921278480980977,0.0603140920807329,52238.79999999922,44809.44999999921,7429.350000000004,MomentumBurst,"{'L': 10, 'T': 1.5, 'SL': 10, 'TP': 30}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP30_CD120,MomentumBurst_L30_T1.5_SL10_TP30_CD120,0.01,0.2887870568100811,0.4687007499101704,4.799513971396016,0.0374137000000002,0.00779531015494,0.4941493498272837,55293,1.0508385285597053,0.2830383559638397,-0.2631147658205214,0.0067664442153619,429.43000000000734,374.1370000000073,55.29300000000002,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 10, 'TP': 30, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP30_CD30,MomentumBurst_L50_T1.5_SL10_TP30_CD30,0.1,0.4574760256523751,0.6871163687118282,9.44726136236928,1.066030000000014,0.1128401088008709,0.506450664471363,170060,1.082303265409827,1.627653697446788,-1.5431907592961038,0.0626855227566718,12360.899999999598,10660.299999999595,1700.6000000000004,MomentumBurst,"{'L': 50, 'T': 1.5, 'SL': 10, 'TP': 30, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP30_CD60,MomentumBurst_L30_T1.5_SL10_TP30_CD60,0.1,0.3973984987128527,0.6233355692135326,8.85619080929173,0.7050869999999467,0.0796151545493107,0.5008756047609154,101073,1.070945525791399,2.1024227160493707,-1.9700340945131585,0.0697601733400571,8061.599999999578,7050.869999999578,1010.7300000000004,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 10, 'TP': 30, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP40,MomentumBurst_L10_T1.5_SL10_TP40,0.1,0.8258984686191536,1.1663169522537813,17.47465586221874,4.483437000000984,0.2565679710863116,0.4622381829855451,742933,1.162139235132532,0.9357625243148152,-0.692123092403153,0.0603477971768642,52263.699999999226,44834.36999999922,7429.330000000004,MomentumBurst,"{'L': 10, 'T': 1.5, 'SL': 10, 'TP': 40}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP40_CD120,MomentumBurst_L30_T1.5_SL10_TP40_CD120,0.01,0.2968427062480424,0.4847183377904527,4.9902715767228045,0.0386729000000003,0.0077496583914171,0.4941299904126192,55281,1.0525693786961148,0.283470273832186,-0.2630625782227779,0.0069956947233228,442.0100000000076,386.7290000000076,55.28100000000002,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 10, 'TP': 40, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP40_CD30,MomentumBurst_L50_T1.5_SL10_TP40_CD30,0.1,0.4587087545667299,0.6903421902309026,9.503269768702454,1.071014000000016,0.1126995261701645,0.5064566966175847,170056,1.0826928006473242,1.628165014049178,-1.5431573930656488,0.0629800771510535,12410.699999999595,10710.139999999596,1700.5600000000004,MomentumBurst,"{'L': 50, 'T': 1.5, 'SL': 10, 'TP': 40, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP40_CD60,MomentumBurst_L30_T1.5_SL10_TP40_CD60,0.1,0.3992136126814654,0.6282920095213422,8.946204483616356,0.7106609999999466,0.0794371513977147,0.5008657451839832,101069,1.0715082570055383,2.103596855122267,-1.970021408607049,0.0703144386508184,8117.299999999576,7106.609999999576,1010.6900000000004,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 10, 'TP': 40, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP50,MomentumBurst_L10_T1.5_SL10_TP50,0.1,0.8260095634427642,1.1662734148804963,17.471906528537666,4.483180000000983,0.2565936346258721,0.462238703511771,742930,1.162133236199543,0.9357414002463502,-0.6921124902695494,0.0603445815891124,52261.09999999922,44831.79999999922,7429.300000000004,MomentumBurst,"{'L': 10, 'T': 1.5, 'SL': 10, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP50_CD120,MomentumBurst_L30_T1.5_SL10_TP50_CD120,0.01,0.2998238813707587,0.4907870909111752,5.05169185168759,0.0391374000000003,0.0077473846681534,0.4941385049569433,55276,1.0532209952144174,0.2835588342974296,-0.2629909162434726,0.0070803603733991,446.6500000000077,391.3740000000077,55.276000000000025,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 10, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP50_CD30,MomentumBurst_L50_T1.5_SL10_TP50_CD30,0.1,0.4595513169552009,0.692422448669707,9.53607545229919,1.0739970000000163,0.1126246332018137,0.5064597507835792,170053,1.082932991345753,1.6283512336719823,-1.5430104375178713,0.0631566041175373,12440.499999999596,10739.969999999596,1700.5300000000004,MomentumBurst,"{'L': 50, 'T': 1.5, 'SL': 10, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.5_SL10_TP50_CD60,MomentumBurst_L30_T1.5_SL10_TP50_CD60,0.1,0.400297993487776,0.6311260662262314,8.995134255098401,0.713762999999947,0.0793498995965946,0.5008657623160874,101067,1.0718260315137158,2.104096916299547,-1.969905641676244,0.0706227552019905,8148.299999999577,7137.629999999577,1010.6700000000004,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 10, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP30,MomentumBurst_L10_T1.5_SL15_TP30,0.1,0.8270223312916548,1.16482189859525,17.515280539011616,4.487647000000988,0.256213252765532,0.4622479348187472,742913,1.1623231147452429,0.9357336711219808,-0.6920194091158266,0.0604060906189544,52305.599999999205,44876.4699999992,7429.130000000003,MomentumBurst,"{'L': 10, 'T': 1.5, 'SL': 15, 'TP': 30}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP30_CD120,MomentumBurst_L30_T1.5_SL15_TP30_CD120,0.01,0.2852184773195807,0.4495550120809524,4.6502713356870045,0.0369536999999994,0.0079465685617977,0.4944063449329671,54973,1.050542687950737,0.2826049891460315,-0.2630561991796785,0.0067221545122152,424.5100000000042,369.5370000000042,54.97300000000002,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 15, 'TP': 30, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP30_CD30,MomentumBurst_L50_T1.5_SL15_TP30_CD30,0.1,0.457728519193521,0.6824067180135434,9.608515180316129,1.0681440000000175,0.1111663956350095,0.5065189508489933,169966,1.082531521747946,1.6273941526988829,-1.5430408345752595,0.0628445689137806,12381.099999999598,10681.4399999996,1699.6600000000008,MomentumBurst,"{'L': 50, 'T': 1.5, 'SL': 15, 'TP': 30, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP30_CD60,MomentumBurst_L30_T1.5_SL15_TP30_CD60,0.1,0.3915654456436321,0.6053004905499063,8.736505712933072,0.6960239999999475,0.0796684650442784,0.5008918308296009,100916,1.070121170443168,2.101377304740036,-1.970699253494279,0.0689706290380067,7969.399999999538,6960.239999999538,1009.1600000000004,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 15, 'TP': 30, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP40,MomentumBurst_L10_T1.5_SL15_TP40,0.1,0.8264514582968103,1.1654927819432133,17.532615188416003,4.490139000000987,0.2561020675893048,0.4622464871296831,742911,1.16241436931298,0.9358061547779882,-0.6920146532066095,0.0604397969608731,52330.499999999214,44901.38999999921,7429.110000000003,MomentumBurst,"{'L': 10, 'T': 1.5, 'SL': 15, 'TP': 40}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP40_CD120,MomentumBurst_L30_T1.5_SL15_TP40_CD120,0.01,0.2930069939261718,0.4647818335544516,4.832950172949156,0.0381816999999995,0.0079002883608668,0.4943689391044885,54963,1.052236999852655,0.283053805387899,-0.2630103630671794,0.0069468005749323,436.7800000000045,381.8170000000045,54.96300000000002,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 15, 'TP': 40, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP40_CD30,MomentumBurst_L50_T1.5_SL15_TP40_CD30,0.1,0.4589608057912598,0.6856039479306605,9.665362977568536,1.0731280000000183,0.111028215131759,0.5065249879384803,169962,1.082921377347559,1.6279056801022127,-1.5430074399084304,0.0631392899589297,12430.899999999598,10731.279999999597,1699.6200000000008,MomentumBurst,"{'L': 50, 'T': 1.5, 'SL': 15, 'TP': 40, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP40_CD60,MomentumBurst_L30_T1.5_SL15_TP40_CD60,0.1,0.3934254028295089,0.61022252402646,8.827022811839145,0.7016379999999474,0.0794875027465527,0.5008819565562074,100912,1.070688898343561,2.102553170442168,-1.9706786189369991,0.0695296892341795,8025.499999999536,7016.379999999535,1009.1200000000003,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 15, 'TP': 40, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP50,MomentumBurst_L10_T1.5_SL15_TP50,0.1,0.8265624349485955,1.1654492822601186,17.529861540878432,4.489882000000988,0.2561276362355111,0.4622470077048571,742908,1.162408374762722,0.935785030590522,-0.6920040500524407,0.0604365816494091,52327.89999999921,44898.81999999921,7429.080000000004,MomentumBurst,"{'L': 10, 'T': 1.5, 'SL': 15, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.5_SL15_TP50_CD120,MomentumBurst_L30_T1.5_SL15_TP50_CD120,0.01,0.2968040130439157,0.4721599243146769,4.905716223802316,0.0387451999999995,0.0078979700888546,0.4943775246551912,54958,1.0530353821990943,0.2831428045638569,-0.2629026198358998,0.0070499654281452,442.41000000000463,387.4520000000046,54.95800000000002,MomentumBurst,"{'L': 30, 'T': 1.5, 'SL': 15, 'TP': 50, 'CD': 120}",HIGH (>50k)
